Roll,Item
3,"ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ```
<:monster:1199952229826830437> You encountered a Fire Chuchu (Small)! <:monster:1199952229826830437>
```/tableroll chuchusmall to continue"
3,"ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ```
<:monster:1199952229826830437> You encountered a Fire Keese! <:monster:1199952229826830437>
```/tableroll keese to continue"
3,"ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ```
<:monster:1199952229826830437> You encountered a Igneo Pebblit! <:monster:1199952229826830437>
```/tableroll igneopebblit to continue"
3,"ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ```
<:monster:1199952229826830437> You encountered a Rock Octorok! <:monster:1199952229826830437>
```/tableroll rockoctorok to continue"
3,"ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ```
<:monster:1199952229826830437> You encountered a Stone Pebblit! <:monster:1199952229826830437>
```/tableroll stonepebblit to continue"
3,"ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ```
<:monster:1199952229826830437> You encountered a Chuchu (Small)! <:monster:1199952229826830437>
```/tableroll chuchusmall to continue"
3,"ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ```
<:monster:1199952229826830437> You encountered a Keese! <:monster:1199952229826830437>
```/tableroll keese to continue"
3,"ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ```
<:monster:1199952229826830437> You encountered a Stalizalfos! <:monster:1199952229826830437>
```/tableroll stalizalfos to continue"
3,"ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ```
<:monster:1199952229826830437> You encountered a Stalkoblin! <:monster:1199952229826830437>
```/tableroll stalkoblin to continue"
3,"ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ```
<:monster:1199952229826830437> You encountered a Stalmoblin! <:monster:1199952229826830437>
```/tableroll stalmoblin to continue"
